,carat,cut,color,clarity,depth,table,price,x,y,z,size_class
45750,0.7,Ideal,I,SI2,61.5,53.0,1702,5.74,5.77,3.54,6.873371416079993
45751,0.5,Very Good,D,VS2,59.1,59.0,1703,5.19,5.24,3.08,6.388231701266059
45752,0.53,Ideal,D,VS2,61.4,55.0,1704,5.24,5.21,3.21,6.453423481614087
45753,0.61,Premium,G,VS1,61.7,60.0,1704,5.46,5.4,3.35,6.626021453991644
45754,0.61,Premium,E,VS2,61.2,62.0,1704,5.48,5.44,3.34,6.637630647360744
45755,0.49,Fair,E,VVS2,65.5,58.0,1705,4.91,4.86,3.2,6.254751243483662
45756,0.59,Ideal,G,VS2,62.0,57.0,1705,5.31,5.4,3.32,6.572854509877735
45757,0.58,Ideal,F,SI1,62.2,57.0,1705,5.37,5.33,3.33,6.574579798491676
45758,0.96,Fair,H,I1,61.1,60.0,1705,6.26,6.07,3.77,7.16242369713279
45759,0.96,Fair,H,I1,66.9,60.0,1705,6.15,6.04,4.09,7.247235803169256
45760,0.61,Very Good,I,VS2,62.7,57.0,1706,5.39,5.42,3.39,6.629863397918547
45761,0.56,Very Good,F,VS2,60.8,57.0,1706,5.29,5.33,3.23,6.508937420242953
45762,0.51,Very Good,F,VS1,61.0,59.0,1706,5.16,5.1,3.13,6.364030969890556
45763,0.5,Very Good,H,IF,61.3,60.0,1706,5.08,5.17,3.14,6.3657573366545535
45764,0.58,Ideal,F,VS2,60.2,57.0,1706,5.43,5.48,3.28,6.608823906058798
45765,0.61,Ideal,H,VS1,61.6,56.9,1706,5.4,5.49,3.36,6.6382267895106155
45766,0.61,Good,H,VS1,60.1,60.3,1706,5.47,5.5,3.29,6.6290600356156455
45767,0.53,Ideal,D,SI1,61.2,57.0,1706,5.24,5.19,3.19,6.438857774336027
45768,0.52,Ideal,F,VS1,62.5,57.0,1707,5.17,5.13,3.22,6.416183794712431
45769,0.54,Very Good,E,VS2,61.2,58.0,1707,5.21,5.28,3.21,6.46439459943509
45770,0.52,Ideal,D,VS1,60.9,56.0,1707,5.17,5.21,3.16,6.411372211446372
45771,0.52,Premium,G,VVS2,61.0,58.0,1707,5.15,5.21,3.16,6.405780363202018
45772,0.53,Ideal,E,VS2,60.8,55.0,1707,5.26,5.3,3.21,6.483628456540993
45773,0.53,Ideal,E,VS2,61.4,55.0,1707,5.19,5.24,3.2,6.4433732554585195
45774,0.54,Very Good,I,IF,58.8,61.0,1708,5.29,5.35,3.13,6.468969271010979
45775,0.65,Premium,E,SI1,58.5,58.0,1708,5.68,5.64,3.31,6.728417309386519
45776,0.56,Ideal,F,VS2,61.0,55.0,1708,5.33,5.35,3.26,6.538546388954589
45777,0.52,Ideal,E,VS2,61.7,56.0,1708,5.13,5.18,3.18,6.400937689253789
45778,0.51,Ideal,G,VS1,61.5,54.9,1708,5.13,5.25,3.17,6.415759088975772
45779,0.51,Ideal,G,VS1,60.9,56.0,1708,5.16,5.19,3.15,6.39845743284424
45780,0.51,Ideal,E,VS1,61.5,53.0,1708,5.17,5.24,3.2,6.437802997415573
45781,0.56,Ideal,D,SI1,61.3,55.0,1708,5.32,5.35,3.27,6.540255772963607
45782,0.67,Good,I,VS2,60.7,61.4,1708,5.6,5.64,3.41,6.750893729043758
45783,0.5,Good,D,VS2,64.0,56.0,1708,5.04,5.02,3.22,6.3481717862411315
45784,0.66,Premium,E,SI1,61.1,56.0,1708,5.68,5.62,3.45,6.783057422066966
45785,0.55,Premium,E,VS2,58.1,62.0,1708,5.46,5.38,3.15,6.531858952539581
45786,0.68,Premium,H,SI1,58.7,60.0,1708,5.8,5.76,3.39,6.823406985269417
45787,0.64,Ideal,J,VVS2,62.4,57.0,1709,5.48,5.51,3.43,6.694436788380322
45788,0.59,Very Good,I,VVS1,62.8,58.0,1709,5.3,5.34,3.34,6.562680204287994
45789,0.54,Premium,E,VS2,60.0,58.0,1709,5.34,5.29,3.19,6.493663888242275
45790,0.55,Ideal,F,VS2,61.7,56.0,1709,5.25,5.31,3.26,6.505901248264542
45791,0.55,Ideal,F,VS2,60.9,56.0,1709,5.3,5.34,3.24,6.518825914698566
45792,0.54,Ideal,H,VS1,61.8,56.0,1709,5.21,5.25,3.23,6.465134960201744
45793,0.51,Very Good,G,VS1,63.4,57.0,1709,5.08,5.04,3.21,6.360825528070212
45794,0.51,Ideal,E,VS2,61.7,53.0,1709,5.2,5.18,3.2,6.429535626278197
45795,0.51,Premium,E,VS2,62.5,60.0,1709,5.1,5.08,3.18,6.364352509591205
45796,0.51,Premium,E,VS2,63.0,59.0,1709,5.08,5.05,3.19,6.354668308852018
45797,0.62,Very Good,H,VS2,61.7,63.0,1709,5.48,5.42,3.36,6.640929977768985
45798,0.51,Fair,E,VS2,65.5,51.0,1709,5.06,5.01,3.3,6.38641401281116
45799,0.51,Premium,G,VS1,60.2,57.0,1709,5.24,5.2,3.14,6.418842994133358
45800,0.5,Premium,H,VVS1,62.5,58.0,1710,5.05,5.1,3.17,6.351263475313248
45801,0.5,Good,H,VVS1,63.5,58.0,1710,4.98,5.03,3.18,6.31573090783379
45802,0.5,Premium,F,VS1,61.3,59.0,1710,5.09,5.15,3.14,6.363002647713729
45803,0.5,Premium,F,VS1,61.8,60.0,1710,5.06,5.1,3.14,6.340399191120621
45804,0.5,Premium,F,VS1,62.0,58.0,1710,5.03,5.1,3.14,6.331820206231838
45805,0.5,Very Good,F,VS1,62.3,55.0,1710,5.06,5.09,3.16,6.346727599622934
45806,0.5,Ideal,F,VS1,62.5,57.0,1710,5.06,5.09,3.17,6.351285881585238
45807,0.5,Ideal,H,VVS1,60.6,55.0,1710,5.13,5.17,3.12,6.370669135460063
45808,0.52,Good,F,VS1,61.2,62.0,1710,5.12,5.05,3.11,6.329341778445586
45809,0.51,Ideal,F,VS2,62.3,56.0,1711,5.12,5.08,3.18,6.369999072732347
45810,0.63,Ideal,G,SI1,62.3,58.0,1711,5.44,5.48,3.4,6.663317291024394
45811,0.69,Ideal,G,SI2,62.7,54.0,1711,5.71,5.64,3.56,6.84106314940386
45812,0.56,Very Good,F,VS1,62.0,59.0,1712,5.3,5.34,3.3,6.545298126059757
45813,0.53,Premium,F,VS2,61.6,57.1,1712,5.15,5.21,3.19,6.419412228789785
45814,0.59,Very Good,E,VS2,61.8,59.0,1712,5.35,5.4,3.32,6.5836815403620905
45815,0.52,Ideal,E,VS2,61.3,55.0,1712,5.18,5.2,3.18,6.42049048667519
45816,0.5,Ideal,D,VS2,61.9,59.0,1712,5.07,5.1,3.15,6.347834822925303
45817,0.56,Ideal,G,VS1,61.8,55.0,1712,5.28,5.37,3.29,6.543547601754933
45818,0.66,Ideal,I,SI1,61.2,57.0,1712,5.6,5.64,3.44,6.763530554721684
45819,0.53,Ideal,H,IF,60.2,56.0,1712,5.29,5.32,3.19,6.48825039205591
45820,0.56,Good,F,VS1,59.1,62.0,1712,5.36,5.42,3.19,6.534082276252339
45821,0.56,Good,F,VS1,63.2,61.0,1712,5.2,5.28,3.3,6.50151557730855
45822,0.56,Good,F,VS1,58.6,62.0,1712,5.3,5.45,3.16,6.512173147967779
45823,0.55,Ideal,I,VVS1,62.7,57.0,1712,5.23,5.17,3.26,6.461847191468779
45824,0.55,Ideal,I,VVS1,61.7,56.0,1712,5.29,5.24,3.25,6.493274252243119
45825,0.55,Premium,I,VVS1,61.3,59.0,1712,5.3,5.27,3.24,6.499789134648227
45826,0.65,Premium,G,SI1,59.9,59.0,1712,5.69,5.62,3.39,6.760284056339678
45827,0.5,Very Good,D,VS2,60.1,63.0,1712,5.13,5.09,3.07,6.324863137728754
45828,0.98,Fair,G,I1,69.7,58.0,1712,6.08,5.98,4.21,7.258037041383913
45829,0.5,Fair,G,VVS2,64.9,58.0,1712,5.0,4.95,3.23,6.320890784998809
45830,0.71,Ideal,J,SI1,61.0,57.0,1713,5.78,5.8,3.53,6.886790576462619
45831,0.61,Ideal,I,VVS1,62.5,54.0,1713,5.43,5.49,3.41,6.667530086509559
45832,0.54,Ideal,E,VS2,62.8,55.0,1713,5.21,5.24,3.28,6.484545999109868
45833,0.52,Ideal,E,SI1,60.9,57.0,1713,5.17,5.2,3.16,6.408600462196318
45834,0.5,Good,E,VS1,61.0,61.0,1714,5.07,5.12,3.11,6.335044137809769
45835,0.55,Ideal,E,VS2,60.3,57.0,1715,5.3,5.28,3.19,6.48008671324971
45836,0.55,Ideal,E,VS2,59.8,57.0,1715,5.34,5.3,3.18,6.491858867098297
45837,0.55,Ideal,E,VS2,62.0,55.0,1715,5.28,5.24,3.26,6.494976705802807
45838,0.7,Ideal,H,SI2,60.6,54.0,1715,5.73,5.65,3.45,6.803382368400812
45839,0.56,Premium,F,SI2,60.2,58.0,1715,5.36,5.33,3.22,6.523429222007391
45840,0.6,Very Good,F,SI1,62.1,57.4,1715,5.39,5.45,3.35,6.620702598437755
45841,0.5,Very Good,G,VVS2,62.1,61.0,1715,5.07,5.1,3.16,6.352407552715127
45842,0.5,Good,G,VVS2,63.8,56.0,1715,5.03,5.06,3.22,6.35675647329028
45843,0.5,Good,G,VVS2,63.9,58.0,1715,5.0,5.05,3.21,6.340784780099373
45844,0.5,Very Good,G,VVS2,62.2,61.0,1715,5.07,5.09,3.16,6.349575961931965
45845,0.5,Good,G,VVS2,63.4,57.0,1715,5.06,5.1,3.22,6.376695320343611
45846,0.5,Very Good,G,VVS2,60.5,62.0,1715,5.07,5.14,3.09,6.331360944777419
45847,0.55,Ideal,H,VVS2,61.7,57.0,1715,5.26,5.28,3.25,6.4960404472423985
45848,0.71,Good,I,SI1,64.2,57.0,1715,5.59,5.57,3.58,6.8004851981233045
45849,0.6,Ideal,I,VVS1,62.0,56.0,1715,5.39,5.43,3.35,6.615398566577827
45850,0.55,Ideal,G,VS2,61.8,55.0,1715,5.25,5.3,3.26,6.50318174691095
45851,0.55,Ideal,F,VS2,61.4,56.0,1715,5.28,5.31,3.25,6.50968950875425
45852,0.56,Ideal,H,VS1,61.1,57.0,1715,5.31,5.34,3.25,6.5259913210833504
45853,0.55,Good,E,VS2,60.3,61.0,1715,5.31,5.37,3.22,6.520694637580009
45854,0.54,Premium,D,SI1,62.3,60.0,1715,5.22,5.18,3.24,6.452995717816889
45855,0.54,Ideal,D,SI1,62.6,55.0,1715,5.23,5.19,3.26,6.467417449511726
45856,0.5,Very Good,H,VVS1,63.3,57.0,1715,5.06,5.02,3.19,6.340381173085777
45857,0.5,Premium,F,VS1,58.0,59.0,1715,5.3,5.22,3.05,6.39885140914652
45858,0.7,Very Good,G,SI2,63.2,57.0,1715,5.66,5.59,3.55,6.811469360742943
45859,0.7,Very Good,G,SI2,63.4,57.0,1715,5.62,5.58,3.55,6.798654277117984
45860,0.8,Fair,G,I1,64.5,57.0,1715,5.86,5.83,3.77,7.008961071567234
45861,0.5,Premium,F,VS1,61.6,58.0,1715,5.11,5.06,3.13,6.338623333240376
45862,0.7,Premium,I,SI2,63.0,56.0,1715,5.71,5.63,3.57,6.842549742147998
45863,0.5,Very Good,D,VS1,63.1,57.0,1715,5.04,5.0,3.17,6.3198346689772364
45864,0.61,Premium,E,SI2,61.3,59.0,1715,5.48,5.39,3.33,6.61998334346012
45865,0.32,Fair,F,VS2,59.6,60.0,1715,4.42,4.34,2.61,5.645791219081621
45866,0.71,Very Good,D,I1,59.7,63.0,1715,5.8,5.7,3.43,6.8252233959156765
45867,0.51,Ideal,D,VS2,62.9,56.0,1716,5.1,5.07,3.2,6.370554899425387
45868,0.51,Ideal,D,VS2,61.4,57.0,1716,5.13,5.16,3.16,6.386254449883237
45869,0.51,Very Good,D,VS2,62.0,59.0,1716,5.08,5.12,3.16,6.360896865625095
45870,0.51,Premium,D,VS2,62.7,59.0,1716,5.05,5.09,3.18,6.3529758096750335
45871,0.51,Premium,D,VS2,62.0,60.0,1716,5.07,5.12,3.16,6.35805411585627
45872,0.5,Ideal,E,VS1,61.9,56.0,1716,5.09,5.12,3.16,6.3637340249286245
45873,0.51,Premium,D,VS2,60.9,58.0,1716,5.18,5.14,3.14,6.385485016447885
45874,0.51,Ideal,D,VS2,61.9,55.0,1716,5.19,5.15,3.2,6.41837887599165
45875,0.51,Very Good,E,VS1,60.0,57.0,1717,5.18,5.25,3.13,6.411432177848483
45876,0.51,Very Good,E,VS1,61.0,59.0,1717,5.13,5.17,3.14,6.379887665489441
45877,0.71,Premium,G,SI2,59.9,59.0,1717,5.79,5.82,3.48,6.873669807422075
45878,0.59,Premium,G,VS2,62.6,56.0,1717,5.39,5.34,3.36,6.595586247894645
45879,0.57,Ideal,D,VS2,60.3,57.0,1718,5.42,5.4,3.26,6.576124223311606
45880,0.36,Ideal,D,VVS1,61.5,55.0,1718,4.61,4.63,2.84,5.921669873870083
45881,0.59,Ideal,G,SI1,61.8,56.0,1718,5.37,5.39,3.32,6.586390602760669
45882,0.55,Ideal,F,SI1,61.7,56.0,1718,5.3,5.26,3.25,6.5014948773345065
45883,0.55,Very Good,E,VS2,61.6,60.0,1719,5.23,5.27,3.23,6.476148073253907
45884,0.58,Ideal,G,VS2,61.1,56.0,1719,5.4,5.43,3.31,6.600742822338236
45885,0.58,Ideal,G,VS2,60.6,55.0,1719,5.42,5.45,3.3,6.607015105939802
45886,0.61,Premium,H,VS2,62.8,59.0,1719,5.44,5.3,3.37,6.602347602558585
45887,0.52,Ideal,I,VS1,62.7,57.0,1720,5.17,5.14,3.23,6.423466804878563
45888,0.54,Ideal,J,VVS2,61.6,57.0,1720,5.25,5.23,3.23,6.470662534170177
45889,0.58,Very Good,D,SI1,63.5,58.0,1720,5.29,5.32,3.37,6.5674425594729
45890,0.57,Ideal,H,VS1,61.3,55.1,1720,5.34,5.42,3.29,6.573220177452493
45891,0.52,Premium,F,VS2,60.7,59.0,1720,5.18,5.14,3.13,6.380883114488876
45892,0.52,Ideal,F,VS2,62.5,54.0,1720,5.17,5.14,3.22,6.418993328299256
45893,0.52,Premium,F,VS2,62.1,59.0,1720,5.15,5.12,3.19,6.394272666511276
45894,0.52,Premium,F,VS2,62.2,58.0,1720,5.17,5.12,3.2,6.404379995878124
45895,0.52,Ideal,D,SI1,60.9,57.0,1720,5.21,5.17,3.16,6.411372211446372
45896,0.52,Ideal,D,SI1,61.5,55.0,1720,5.22,5.19,3.2,6.437856250490953
45897,0.52,Ideal,D,SI1,60.0,56.0,1720,5.24,5.19,3.13,6.411464007503776
45898,0.52,Premium,D,SI1,61.4,58.0,1720,5.19,5.16,3.18,6.412132369741316
45899,0.52,Ideal,D,SI1,61.8,57.0,1720,5.19,5.14,3.19,6.411059321992454
45900,0.52,Ideal,D,SI1,62.4,56.0,1720,5.17,5.12,3.21,6.4088813881130635
45901,0.52,Ideal,D,SI1,62.2,57.0,1720,5.16,5.13,3.2,6.404401796593497
45902,0.52,Ideal,D,SI1,62.7,56.0,1720,5.17,5.14,3.23,6.423466804878563
45903,0.52,Ideal,D,SI1,62.4,57.0,1720,5.18,5.14,3.22,6.421781145670875
45904,0.54,Premium,D,SI1,60.2,62.0,1720,5.31,5.25,3.18,6.47005604931782
45905,0.78,Good,G,SI2,57.9,63.0,1720,6.05,6.0,3.49,6.985124679543316
45906,0.54,Ideal,E,SI1,61.5,56.0,1720,5.26,5.22,3.23,6.470646771231937
45907,0.54,Premium,H,VS1,62.6,59.0,1720,5.22,5.19,3.26,6.464656309834669
45908,0.7,Fair,I,SI1,65.0,56.0,1720,5.6,5.5,3.61,6.796857282919985
45909,0.52,Premium,D,SI1,58.7,58.0,1720,5.32,5.28,3.11,6.448878755666072
45910,0.53,Premium,E,VS2,60.9,60.0,1721,5.16,5.22,3.16,6.411345430846067
45911,0.53,Ideal,E,VS2,61.3,55.0,1721,5.2,5.24,3.2,6.446150340129093
45912,0.53,Ideal,G,VS1,62.7,55.0,1721,5.16,5.18,3.24,6.436316976670259
45913,0.53,Premium,G,VS1,62.4,58.0,1721,5.16,5.2,3.23,6.43741685382146
45914,0.53,Ideal,E,VS2,60.0,57.0,1721,5.24,5.3,3.16,6.455483729840941
45915,0.53,Ideal,E,VS2,61.9,56.0,1721,5.19,5.21,3.22,6.444078599426832
45916,0.53,Ideal,E,VS2,61.4,56.0,1721,5.18,5.25,3.2,6.4433414258032276
45917,0.53,Ideal,G,VS1,61.9,56.0,1721,5.19,5.21,3.22,6.444078599426832
45918,0.53,Ideal,G,VS1,62.1,57.0,1721,5.16,5.18,3.21,6.422896460907937
45919,0.53,Very Good,E,VS2,61.6,57.0,1721,5.18,5.21,3.2,6.43230737552825
45920,0.53,Ideal,E,VS2,62.1,56.0,1721,5.17,5.2,3.22,6.435736592133832
45921,0.53,Ideal,E,VS2,61.9,55.0,1721,5.19,5.22,3.22,6.446845033718208
45922,0.53,Ideal,E,VS2,61.4,56.0,1721,5.21,5.24,3.21,6.453423481614087
45923,0.53,Ideal,G,VS1,62.6,54.0,1721,5.16,5.19,3.24,6.439099417341586
45924,0.53,Ideal,E,VS2,62.4,56.0,1721,5.16,5.2,3.23,6.43741685382146
45925,0.53,Ideal,G,VS1,61.8,55.0,1721,5.17,5.22,3.21,6.4367873846829475
45926,0.53,Premium,E,VS2,59.8,58.0,1721,5.26,5.27,3.15,6.4482175899926215
45927,0.53,Ideal,E,VS2,62.7,54.0,1721,5.15,5.18,3.24,6.433518343317585
45928,0.53,Very Good,G,VS1,60.1,58.0,1721,5.27,5.32,3.18,6.478255973098586
45929,0.53,Ideal,G,VS1,61.9,56.0,1721,5.17,5.2,3.21,6.431249201141518
45930,0.61,Very Good,E,SI1,60.1,59.0,1721,5.48,5.51,3.3,6.638694236453326
45931,0.52,Ideal,G,VS1,61.6,54.0,1721,5.21,5.24,3.22,6.457910872606401
45932,0.47,Ideal,E,VS1,61.8,53.0,1721,4.99,5.04,3.1,6.2847317647872405
45933,0.5,Ideal,G,VS2,62.2,54.0,1721,5.12,5.07,3.17,6.362612397818574
45934,0.51,Very Good,D,VS2,63.2,56.0,1722,5.04,5.08,3.2,6.356324135835271
45935,0.53,Very Good,G,VS1,60.2,55.0,1722,5.25,5.28,3.17,6.457338192727171
45936,0.51,Very Good,F,VS1,63.3,59.0,1722,5.09,5.12,3.23,6.395343631445446
45937,0.42,Very Good,F,IF,60.0,58.0,1722,4.87,4.9,2.93,6.127604186182987
45938,0.53,Ideal,D,VS2,61.7,55.0,1722,5.2,5.24,3.22,6.455139123356348
45939,0.52,Ideal,G,VS1,61.4,56.0,1722,5.18,5.21,3.19,6.4277918944057575
45940,0.52,Ideal,G,VS1,61.6,56.0,1722,5.18,5.22,3.2,6.4350738098196265
45941,0.52,Ideal,G,VS1,61.9,55.0,1722,5.16,5.18,3.2,6.4183950686729965
45942,0.5,Very Good,G,VVS2,62.4,56.0,1723,5.06,5.1,3.17,6.354117472368401
45943,0.59,Very Good,F,VS2,61.8,58.0,1723,5.35,5.4,3.32,6.5836815403620905
45944,0.56,Very Good,H,VVS2,59.8,57.0,1723,5.39,5.48,3.25,6.584900884304675
45945,0.56,Ideal,F,VS2,62.6,55.0,1723,5.25,5.29,3.3,6.518051169589152
45946,0.56,Premium,D,SI1,61.9,58.0,1723,5.27,5.33,3.28,6.5256343096903
45947,0.56,Ideal,D,SI1,62.5,56.0,1723,5.24,5.26,3.28,6.498325426123662
45948,0.56,Ideal,D,SI1,61.2,56.0,1723,5.31,5.34,3.26,6.530423567398611
45949,0.56,Ideal,F,VS2,61.3,54.0,1723,5.34,5.37,3.28,6.555457644966876
45950,0.56,Very Good,D,SI1,59.9,60.0,1723,5.33,5.39,3.21,6.526994103309811
45951,0.56,Premium,D,SI1,60.6,59.0,1723,5.34,5.36,3.24,6.535066555705777
45952,0.56,Ideal,D,SI1,60.5,57.0,1723,5.31,5.36,3.23,6.522479026631677
45953,0.56,Premium,D,SI1,60.8,60.0,1723,5.29,5.31,3.22,6.499040271708623
45954,0.56,Ideal,D,SI1,62.3,56.0,1723,5.26,5.33,3.3,6.53166435697312
45955,0.54,Ideal,H,VVS1,61.2,57.0,1723,5.21,5.25,3.2,6.451672700395181
45956,0.56,Ideal,F,VS2,62.1,57.0,1723,5.28,5.29,3.28,6.517501466766388
45957,0.56,Ideal,F,VS2,61.6,55.0,1723,5.29,5.32,3.27,6.523984603789124
45958,0.56,Ideal,D,SI1,61.4,57.0,1723,5.31,5.34,3.27,6.5348422386656155
45959,0.56,Premium,D,SI1,61.4,58.0,1723,5.29,5.33,3.26,6.522275219780105
45960,0.24,Ideal,F,VVS2,61.7,59.0,526,4.01,4.03,2.48,5.324722196045589
45961,0.24,Ideal,E,VVS2,61.7,58.0,526,3.96,4.01,2.46,5.287760982549596
45962,0.24,Ideal,E,VVS2,61.3,57.0,526,4.0,4.02,2.46,5.305853816968719
45963,0.24,Ideal,D,VVS2,61.0,57.0,526,4.03,4.07,2.47,5.340319675054718
45964,0.24,Ideal,F,VVS1,61.8,59.0,526,4.0,4.03,2.48,5.321119959365393
45965,0.34,Ideal,H,SI1,61.3,57.0,526,4.54,4.55,2.78,5.843643725776307
45966,0.24,Good,E,VVS1,58.0,60.0,526,4.08,4.12,2.38,5.322175063138483
45967,0.35,Very Good,J,SI1,63.3,56.0,526,4.53,4.5,2.86,5.865451198717488
45968,0.32,Very Good,D,SI1,63.0,57.0,526,4.35,4.38,2.75,5.711377889425112
45969,0.3,Very Good,E,SI1,62.4,58.0,526,4.24,4.28,2.66,5.593101307141362
45970,0.3,Good,G,VS2,63.5,55.0,526,4.22,4.25,2.69,5.592312012964699
45971,0.3,Premium,H,VS1,62.3,58.0,526,4.26,4.28,2.66,5.599890472804001
45972,0.3,Good,E,SI1,63.2,57.0,526,4.25,4.3,2.7,5.624758908341181
45973,0.3,Premium,E,SI1,62.5,60.0,526,4.24,4.27,2.66,5.589726580360705
45974,0.3,Very Good,G,VS2,60.6,60.0,526,4.3,4.34,2.62,5.611598514247215
45975,0.3,Very Good,H,VS1,62.0,58.0,526,4.24,4.28,2.64,5.582212990998626
45976,0.3,Very Good,H,VS1,60.1,61.0,526,4.3,4.32,2.59,5.588320070115309
45977,0.3,Premium,H,VS1,61.0,58.0,526,4.28,4.31,2.62,5.594865477703522
45978,0.3,Ideal,H,VS1,62.1,54.0,526,4.32,4.35,2.69,5.659652886132009
45979,0.3,Premium,E,SI1,61.3,60.0,526,4.27,4.31,2.63,5.596986738677717
45980,0.3,Good,E,SI1,63.8,55.0,526,4.25,4.28,2.72,5.628680289352377
45981,0.3,Very Good,H,VS1,62.9,54.0,526,4.28,4.31,2.7,5.638258073216902
45982,0.3,Good,H,VS1,63.2,56.0,526,4.25,4.29,2.7,5.621399896251266
45983,0.3,Good,H,VS1,63.4,53.0,526,4.25,4.3,2.71,5.630092352644222
45984,0.3,Ideal,H,VS1,61.6,57.0,526,4.3,4.33,2.66,5.630129930493201
45985,0.3,Very Good,H,VS1,62.9,56.0,526,4.22,4.27,2.67,5.588318810691055
45986,0.3,Premium,G,VS2,61.9,58.0,526,4.3,4.33,2.67,5.635543426679565
45987,0.3,Good,H,VS1,63.3,56.0,526,4.26,4.3,2.71,5.633482941844996
45988,0.3,Good,E,SI1,63.4,56.0,526,4.23,4.25,2.69,5.595726677377464
45989,0.3,Very Good,H,VS1,63.0,58.0,526,4.23,4.28,2.68,5.600501460654695
45990,0.53,Ideal,F,VS2,61.3,55.0,1723,5.22,5.25,3.21,6.458940526921499
45991,0.7,Fair,J,SI1,63.0,57.0,1723,5.55,5.6,3.51,6.769385629162821
45992,0.7,Fair,E,SI2,58.7,68.0,1723,5.77,5.72,3.37,6.797335057281556
45993,0.5,Ideal,E,VS1,62.2,57.0,1724,5.13,5.1,3.18,6.378482838426093
45994,0.5,Ideal,E,VS1,62.3,55.0,1724,5.12,5.09,3.18,6.372836232035876
45995,0.53,Very Good,G,VVS2,60.5,59.0,1724,5.24,5.29,3.19,6.4663909580921715
45996,0.53,Very Good,D,SI1,60.0,59.8,1724,5.25,5.26,3.15,6.442732050908892
45997,0.54,Ideal,G,VS1,61.8,56.0,1724,5.21,5.26,3.24,6.472339985131261
45998,0.54,Ideal,F,VS1,61.8,54.0,1724,5.24,5.27,3.25,6.487809491766307
45999,0.7,Premium,I,SI2,62.1,60.0,1724,5.65,5.62,3.5,6.796175920031631
46000,0.55,Very Good,E,VS2,61.2,57.0,1725,5.22,5.27,3.21,6.4644260660052275
46001,0.64,Very Good,F,SI1,61.2,58.0,1725,5.54,5.6,3.41,6.7250845426941535
46002,0.57,Ideal,G,VS2,61.0,55.0,1725,5.38,5.4,3.29,6.578653164018522
46003,0.54,Ideal,D,VS2,61.2,56.0,1725,5.24,5.28,3.22,6.477165429686346
46004,0.57,Ideal,H,VS2,61.7,55.0,1725,5.37,5.34,3.3,6.564227854594608
46005,0.61,Very Good,E,SI1,63.3,60.0,1726,5.36,5.29,3.37,6.578249314429483
46006,0.57,Very Good,H,VVS2,60.2,56.0,1726,5.41,5.44,3.27,6.588525881251063
46007,0.57,Very Good,H,VVS2,62.2,56.0,1726,5.32,5.35,3.31,6.557796354272742
46008,0.54,Very Good,E,VS2,61.5,59.0,1726,5.21,5.23,3.21,6.450667616323579
46009,0.54,Ideal,G,VS1,61.7,57.0,1726,5.23,5.25,3.23,6.470662534170177
46010,0.52,Ideal,E,VS1,61.3,56.0,1726,5.18,5.22,3.19,6.430558328697134
46011,0.53,Very Good,G,VS1,63.2,55.0,1727,5.15,5.13,3.25,6.423970976269278
46012,0.53,Ideal,G,VS1,61.7,55.0,1727,5.22,5.18,3.21,6.439575202054567
46013,0.53,Ideal,G,VS1,61.6,57.0,1727,5.24,5.21,3.22,6.457910872606401
46014,0.53,Premium,G,VS1,63.0,58.0,1727,5.17,5.15,3.25,6.435176430977158
46015,0.53,Premium,E,VS2,58.3,62.0,1727,5.31,5.26,3.08,6.426705011467183
46016,0.53,Premium,E,VS2,61.4,55.0,1727,5.24,5.21,3.21,6.453423481614087
46017,0.53,Ideal,E,VS2,61.0,57.0,1727,5.26,5.23,3.2,6.459945651102432
46018,0.53,Ideal,E,VS2,62.0,55.0,1727,5.21,5.17,3.22,6.438508341383886
46019,0.53,Good,E,VS2,63.7,55.0,1727,5.15,5.12,3.27,6.430006878244489
46020,0.53,Ideal,E,VS2,62.5,57.0,1727,5.18,5.16,3.23,6.431857328479559
46021,0.53,Very Good,G,VS1,63.4,56.0,1727,5.15,5.1,3.25,6.415509397521081
46022,0.57,Ideal,E,VS2,61.6,56.0,1728,5.34,5.38,3.3,6.56691193916582
46023,0.57,Ideal,E,VS2,60.8,56.0,1728,5.35,5.4,3.27,6.561788934513249
46024,0.57,Ideal,E,VS2,60.4,57.0,1728,5.36,5.4,3.25,6.555632126100246
46025,0.51,Ideal,F,VS1,61.7,55.0,1728,5.13,5.17,3.18,6.39814987188217
46026,0.57,Ideal,G,VS2,61.8,57.0,1728,5.32,5.3,3.28,6.531114420245661
46027,0.57,Ideal,I,VVS1,61.7,56.0,1728,5.35,5.31,3.29,6.54633833650373
46028,0.57,Premium,I,VVS1,62.1,58.0,1728,5.32,5.25,3.28,6.517439483348584
46029,0.57,Ideal,G,VS2,61.8,56.0,1728,5.35,5.3,3.29,6.543618835150138
46030,0.57,Ideal,G,VS2,61.6,57.0,1728,5.36,5.32,3.29,6.551746830370029
46031,0.57,Premium,G,VS2,59.7,59.0,1728,5.41,5.37,3.22,6.547611370602671
46032,0.57,Premium,G,VS2,62.8,57.0,1728,5.28,5.23,3.3,6.5098149005270365
46033,0.57,Premium,G,VS2,62.6,55.0,1728,5.31,5.26,3.31,6.530605877579499
46034,0.57,Premium,G,VS2,62.1,57.0,1728,5.3,5.27,3.28,6.517491136381685
46035,0.57,Premium,E,SI1,60.3,57.0,1728,5.4,5.34,3.24,6.545792962298836
